X_Coord,Y_Coord,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,792886691,way,21.875,hospital,hospital,DRUGHILLCHEMIST,,,,private,operational,24-Jul,,,,,,,,,,,,,,,,,,83703584,1,2020/04/17 11:21:30+00,0ca13f453e6d46f48c066ce6867df10f
36.81688738,-1.312160916,5372450531,node,21.875,hospital,hospital,The Aga Khan Medical Centre Tmall,,,,,,,,,,,,,,,,,,,,,Langata Road,100,Nairobi,147696184,2,2024/02/20 15:01:19+00,896448edfdab4adda1aa8fd9e3d4dd31
36.85202649,-1.264497307,4500146286,node,15.625,clinic,,Stahi Medical Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,61359793,2,2018/08/04 18:41:20+00,49c64275706146e18ffc3a9b57601684
34.77755902,-0.082676704,8214402662,node,15.625,pharmacy,,Domakis,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,532e8af072a14b23831bc6979ea86164
36.84813033,-1.314474237,3856215862,node,9.375,pharmacy,,Daine pharmacare,,,,,,,,,,,,,,,,,,,,,,,,35548151,1,2015/11/24 11:18:24+00,dbd6f35943fa460ba3bc833551fd12c3
,,798632040,way,12.5,hospital,hospital,Kapenguria Referral Hospital,,,,,,,,,,,,,,,,,,,,,,,,84454197,1,2020/05/01 07:08:57+00,edc27ed6878847ab858b0422f84371ea
41.52475386,-1.695661149,6485807586,node,9.375,clinic,,Dispensary,,,,,,,,,,,,,,,,,,,,,,,,135022896,2,2023/04/17 16:32:49+00,f86792fc316d4859acb6b1b0556535c8
,,208562440,way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,15270604,1,2013/03/06 13:35:31+00,b3438fe853b24bfeb34143896ef7f047
36.81159429,-1.289913836,5383793221,node,21.875,clinic,clinic,Gilead Medical Centre,,,,,,,,,,,,,,,,,,,,"NSSF building, West wing, Block A, Basement1, Shop 12, P.O. Box, Nairobi",Ngong Road,,Nairobi,135966656,2,2023/05/11 08:50:31+00,f667e04b99624afe83f5fbbb3f722830
37.16099937,-0.722643141,3105367424,node,9.375,clinic,,Neno Opticians,,,,,,,,,,,,,,,,,,,,,,,,25789114,1,2014/10/01 12:36:22+00,f407268bab7745e8a3ed81f0fd43ea05
36.89652074,-1.317912075,8168754213,node,12.5,hospital,hospital,Bliss Medical Center Pipeline,,,,,,,,,,,,,,,,,,,,,,,,94858206,1,2020/11/26 20:09:07+00,c87ed86006e841288a2b47ca507cdbd6
34.75678053,-0.119630503,3294340548,node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,28205870,1,2015/01/17 11:49:10+00,9b7c6011864546ed921a90ab872991e8
,,797887144,way,12.5,hospital,hospital,Meti Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84330037,1,2020/04/29 10:26:36+00,07915f5105b04781ade604e99e3b78cd
37.1607827,-0.717513836,3105367383,node,9.375,clinic,,Drug Youth Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,66388833,2,2019/01/17 09:19:27+00,ce9503bf96894643a97bf9f4cb46476e
34.78443888,-0.079357135,8190992338,node,18.75,clinic,clinic,Dawamed Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,3,2024/07/22 14:05:51+00,a8d6e6f6c976445c8a5cb05314d066bb
,,792485436,way,12.5,hospital,hospital,Tunza Clinic,,,,,,,,,,,,,,,,,,,,,,,,83640698,1,2020/04/16 09:55:51+00,f7048e1c50f34dc886125f91024be1c4
36.78855663,-1.300152833,5414200443,node,18.75,pharmacy,pharmacy,"Goodlife Pharmacy, Total Ngong Road",,,,,,,,,,,,,,,,,,,,,Ngong Road,,Nairobi,135045277,2,2023/04/18 07:38:35+00,2c806583edea48dd97784e9fe65e4d82
36.9006039,-1.218513851,6249063518,node,18.75,hospital,hospital,Shekinah Medical Centre,,,,,,,,,,,,,,,,,,,,,Kasarani Mwiki Road,,Nairobi,66798094,1,2019/01/31 11:03:01+00,858d1a5d401546b2895e33daecf84c32
,,798351084,way,18.75,hospital,hospital,Neema Hospital Kahawa Sukari,,,,,,,,,,,,,,,,,,,,,1st North Avenue,,Nairobi,92172755,2,2020/10/08 11:38:23+00,4909a08c11454d45ac67b33e266ce9ee
,,798635026,way,12.5,hospital,hospital,OGEMBO HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,133649158,2,2023/03/14 04:11:43+00,75a2c1542eee47829266aada5900d61d
36.88429992,-1.305340058,8894604400,node,12.5,pharmacy,pharmacy,Huduma Bora Medical Center,,,,,,,,,,,,,,,,,,,,,,,,140562958,2,2023/08/29 23:48:21+00,4a97bea6c3464bef8040643510fa2d8d
36.8683438,-1.31619697,1446059231,node,12.5,pharmacy,,Chemist,,,,,,,,,,,yes,,,,,,,,,,,,,9399376,1,2011/09/26 07:55:50+00,7564b357aff2457fbcc23a1c217f8c04
34.76884829,-0.114101716,8191015913,node,15.625,clinic,,Kowino Dispensary,,,,county_government,operational,,,,,,,,,,,,,,,,,,,154266435,2,2024/07/22 14:34:40+00,68bef7fa058f4fdabb1627b2b6e1c277
36.7533611,-1.297875638,8074036735,node,15.625,pharmacy,,Eloc Pharmacy,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,4e0ccf9079d64d77ad1ad6621e976c8a
39.61684889,-4.022398345,12722623990,node,12.5,clinic,clinic,hopewell medical clinic,,,,,,,,,,,,,,,,,,,,,,,,164410057,1,2025/04/02 09:02:14+00,ef7029f54c144f3f8cfa32116a75694b
36.86183072,-1.261864719,8021852985,node,15.625,pharmacy,,Gracious chemist,,,,,,Mo-Su 09:00-10:30,,,,,,,,,,,,,,,Mashimoni,,,92706561,1,2020/10/19 11:50:01+00,3ca0bce28abd4faf80841928ddace7c5
,,741774548,way,12.5,clinic,clinic,Korendile Health Clinic,,,,,,,,,,,,,,,,,,,,,,,,76565483,1,2019/11/04 00:30:33+00,0f90f04c49fb4cd6964a304629d04538
34.62855217,-0.400085882,9753673417,node,28.125,clinic,alternative;birthing_center;blood_donation;clinic;pharmacy,Oriang' (SDA) Health Centre,,,,,operational,,,,,,,,,unknown,rain,grid,,,,,,,,121177647,1,2022/05/19 06:58:01+00,fe08dbf586484cb394b93ae334a59b55
34.78445246,-0.095184347,8214402676,node,15.625,pharmacy,,Koyango Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,914c5a88d2e14d6caf5ef33c38cafdbd
36.79279888,-1.315527172,1771323211,node,15.625,pharmacy,,Chemist,,,,,,mo-su 05:00-20:00,,,,,no,,,,,,,,,,,,,134493322,4,2023/04/04 12:13:47+00,b64539f840994026a6d835025daaed5f
36.88129995,-1.30895006,8895142480,node,21.875,hospital,,Olive Link Medical Center,,survey,,private,operational,,,,,,,yes,,,,,,,,,,,,159363211,4,2024/11/20 12:15:59+00,46e9dcd0a1e64788a58d8c317a55ead5
,,797892264,way,34.375,hospital,hospital,Garden Specialist Hospital,,,gynaecology;paediatrics,private,,24-Jul,20,,,operating_theater,,,,,,,,,,,Woodlands Road,,Nairobi,135621435,3,2023/05/02 15:19:53+00,fac1fd3e09d94dd8b9a44c0377270632
34.78221994,-0.089791766,8190977962,node,15.625,clinic,,Ahava Medical Center,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,898ad3ffdd2a459f9166268bcdc4d019
36.79038975,-1.309082075,612009233,node,21.875,pharmacy,,Goodwill Chemist,,,,private,operational,Mo-Fr 08:00-20:00,,,,,no,,,,,,,,,,,,,134437531,8,2023/04/03 05:43:13+00,6176af5b85b8430b9ab2403d7fd7dbf6
36.75133595,-1.288549178,8074036776,node,15.625,pharmacy,,Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,c67e073ba87e4509be7fb7d743a27003
35.83999995,0.272787992,6788467268,node,15.625,clinic,,Tebei dispensary,,,,,,,,,,,yes,,,,,often,,,,,,,,154328317,2,2024/07/24 01:07:50+00,f656b3f3443945268e822edb49966061
36.85779492,-1.262391773,7952200598,node,15.625,,laboratory,Bygrace,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,9c73cfcfe70e452e860c5fe1aec8334f
36.78200307,-1.307840464,708659008,node,21.875,pharmacy,,Ado pharm Chemist,,,,private,operational,08:00-20:00,,,,,yes,,,,,,,,,,,,,135395522,6,2023/04/26 16:59:11+00,2811a1401ddd48139240697d03945e62
36.66361916,-1.245044921,7321454586,node,28.125,pharmacy,pharmacy,Begat Chemist,,,,private,operational,,,,,,yes,,,,water_works,grid,,,,,,,,82515960,2,2020/03/23 09:52:28+00,3a7d6b548a514f709205493736555802
35.2903626,0.511086169,8478042917,node,9.375,hospital,,Fountain Healthcare,,,,,,,,,,,,,,,,,,,,,,,,100251526,1,2021/03/02 06:41:44+00,2428bc68c8184e2db4d80564b7aa897d
,,798377821,way,18.75,hospital,hospital,Kanyakine Sub-County Hospital,,,,,,,,,,,,,,,,,,,,,Meru-Nairobi Highway,,Kanyakine,84416207,1,2020/04/30 13:24:20+00,859fa6a8c2404f37a7641023588de7da
35.74355106,0.485937694,5781471256,node,9.375,hospital,,Baringo County referral hospital Mortuary,,,,,,,,,,,,,,,,,,,,,,,,75323357,3,2019/10/05 16:49:33+00,ff8b7f4255f94fbea50d80a563d665ed
34.56228794,-0.708425506,3612418828,node,12.5,doctors,,Kochola Dispensary,Ministry of Healt,,,,,,,,,,,,,,,,,,,,,,,32157079,1,2015/06/23 09:41:45+00,ba7cb4e1994d4ff8b74cebf5fe0d9af8
40.41318384,0.613962464,3713209246,node,9.375,pharmacy,,Biyamathow Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33564237,1,2015/08/25 08:18:18+00,353a4b1004f44e48a6d5a98068a0736b
36.84896324,-1.312816213,1999910116,node,9.375,dentist,,Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,13772720,1,2012/11/06 12:29:12+00,1658e594ebd4447da0c703795905ae8d
36.79345258,1.311219629,8429483217,node,25,hospital,hospital,Kibera Community Health Centre (Amref),,,gynaecology,combination,,Mo-Fr 00:00-23:55,4,,,,,,,,,,,,,,,,,99397134,1,2021/02/16 17:25:38+00,c2cb96862e1a4faba09787b59716784b
,,713445395,way,31.25,hospital,hospital,Neema plaza VAVEL MEDICAL CENTRE BUILDING NEXT TO BETIN;VAVEL MEDICAL CENTRE,VAVEL MEDICAL CENTRE,,general;dentist,private,,,,,,,,,,,,,,,,,Quarry road,515,Nairobi,158386414,6,2024/10/26 17:40:01+00,f31b60fff891485ea715b565de1217e7
36.90766003,-1.245664679,8415969217,node,31.25,clinic,clinic,Dandora Health Services,,,gynaecology,private,operational,Mo-Su 09:00-17:00,0,,,,,,,,,,,,,,,,Nairobi,99128769,1,2021/02/11 18:35:46+00,1ec42fbb3b4540948271d1a969561c32
36.85702177,-1.331886384,6207599848,node,18.75,clinic,clinic,Clinix Healthcare MFI,,,,,,,,,,,,,,,,,,,,,Mombasa Road,,Nairobi,66300154,1,2019/01/14 12:25:04+00,7e2a7bec828f40518b154fb019c35920
36.8824,-1.307710041,8894604399,node,12.5,pharmacy,pharmacy,Upendo Chemist,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,bcb7d664f52747359517952bdab60d61
35.84666993,0.039994964,6788190593,node,15.625,clinic,,Kiptoim Dispensary,,,,,,,,,,,yes,,,,,often,,,,,,,,154285313,4,2024/07/23 01:48:33+00,f47857cf634348fd9f16335a4eef6c60
40.0222015,1.761421371,3689545199,node,9.375,clinic,,Makoror Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33240035,1,2015/08/10 13:33:03+00,e865a96b539f4e498d5df4de51eed63b
36.78360627,-1.311966958,7930813018,node,28.125,clinic,clinic,St Mary's Medical Clinic,,,,private,operational,24-Jul,5,,,,,,,,,,,,,,,,Nairobi,98592373,2,2021/02/02 17:19:55+00,0c1288bb0321452ebfe570c1a1db144e
40.05940985,1.750773337,10008232418,node,9.375,hospital,,jeddah hospital,,,,,,,,,,,,,,,,,,,,,,,,125928911,2,2022/09/08 07:04:49+00,844b460a3f9c4fe2bcc53d11116943ac
35.75418996,0.198242949,6799387367,node,15.625,clinic,,Sore Dispensary,,,,,,,,,,,yes,,,,,none,,,,,,,,74532115,1,2019/09/16 13:15:12+00,0deacd12426540aba9fc45f99d315372
34.72870526,-0.076174275,8214402700,node,15.625,pharmacy,,Mayas Pharmaceutical,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,f9146944005b4fdcb36b3e06f7b110a2
36.77949663,-1.31399672,7930812999,node,15.625,,laboratory,Kemri/Cdc Program,,,,cbo,operational,,,,,,,,,,,,,,,,,,,95242987,2,2020/12/03 18:14:37+00,c7f99375eef7451d995cb3daa0f135fd
36.78882292,-1.307230345,612007456,node,9.375,hospital,,St Augustus Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,134812930,3,2023/04/12 11:38:38+00,2d9008c817784cf696e1c13902bf8e12
36.86818697,-1.314849159,1446059260,node,12.5,pharmacy,,clinic,,,,,,,,,,,yes,,,,,,,,,,,,,9399376,1,2011/09/26 07:55:53+00,f8baf79b845443c6bf665483a1a3ae06
36.88612097,-1.301903059,8418086917,node,28.125,clinic,clinic,Edarp Donholm Clinic,,,,religious,operational,Mo-Fr 09:00-17:00,0,,,,,,,,,,,,,,,,Nairobi,99174487,1,2021/02/12 12:05:23+00,d6af9c39067b412796b7515517696449
36.80815486,-1.295714867,5383793260,node,21.875,clinic,clinic,Precise Diagnostic Imaging,,,,,,,,,,,,,,,,,,,,,5th Avenue Ngong,100,Nairobi,162247911,3,2025/02/07 14:37:16+00,5b0d385661ef48e5b2359e80b8528412
,,798318300,way,12.5,hospital,hospital,Mutito Mission Health Centre,,,,,,,,,,,,,,,,,,,,,,,,84404904,1,2020/04/30 10:33:22+00,f8ee514991904734911a42a4dbe77f17
,,797892266,way,12.5,hospital,hospital,Bliss Medical Center,,,,,,,,,,,,,,,,,,,,,,,,153861106,2,2024/07/12 15:32:36+00,b250f0073c0846ef992379c6191269af
,,798371862,way,18.75,hospital,hospital,Marigat Sub County Referral Hospital,,,,,,,,,,,yes,,,,,none,,,,,,,,154754163,2,2024/08/02 21:36:19+00,5d1bb8bde3a34ab883d0a5d4c900315a
36.98842738,-1.267823665,8415830822,node,25,clinic,clinic,City Jacaranda SDA Church Clinic,,,,religious,operational,Mo-Fr 08:00-17:00,2,,,,,,,,,,,,,,,,,99127420,1,2021/02/11 18:05:02+00,fffaf2b723a145c28be27ee90c2d1259
,,178862844,way,18.75,hospital,hospital,Embu Provincial Hospital,,,,,,,,,,,,,,,,,,,,,Embu-Nairobi Highway,,Embu,75561938,3,2019/10/11 12:04:07+00,c948df50bb3f4634979bbda63ee8519d
36.66293797,-1.245407103,7321492687,node,31.25,dentist,dentist,Dental,private,,,private,operational,,,,,,,no,,,water_works,grid,,,,,,,,82516353,1,2020/03/23 10:00:44+00,2384b12b8f454b23b6393b850b40230a
36.79014944,-1.308771861,698592301,node,21.875,pharmacy,,Chemist,,,,private,operational,Mo-Fr 08:30-20:00,,,,,yes,,,,,,,,,,,,,135607304,4,2023/05/02 09:28:28+00,a9f5bc57bcbf4f1888c75e69b9581c53
36.7850167,-1.30862501,7930812992,node,15.625,clinic,,Makina Clinic,,,,cbo,operational,,,,,,,,,,,,,,,,,,,91281159,1,2020/09/22 09:36:09+00,9eddee21fd0e4ae187fea1701f6148fc
,,798359039,way,18.75,hospital,hospital,Radiant Hospital - Kiambu Branch,,,,,,,,,,,,,,,,,,,,,Kiambu Road,,Kiambu,84413060,1,2020/04/30 12:27:01+00,bf490a14614d49e7862de97399b5c800
36.88929998,-1.25275007,8891997079,node,12.5,*,alternative,Herbalist-Baba Senje,,,,,,,,,,,,,,,,,,,,,,,,107380437,1,2021/07/04 08:44:18+00,3733f178b4ef44eeb5209120d2a32553
36.84050372,-1.309582558,3856068144,node,12.5,pharmacy,pharmacy,Kingori Chemist,,,,,,,,,,,,,,,,,,,,,,,,90541428,2,2020/09/07 16:36:21+00,5437ed140a9d4e7286c38527d57685ea
36.87039996,-1.310690059,8894604387,node,12.5,pharmacy,pharmacy,Melihep Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,7c64f3e05b1b47d89c492e3f7bd3ca00
,,907037864,way,12.5,hospital,hospital,Loolkuniyani Dispensary,,,,,,,,,,,,,,,,,,,,,,,,99249726,1,2021/02/14 13:28:22+00,da33085456fb45869567b0f653fa3929
36.78745516,-1.311312164,698525854,node,18.75,pharmacy,,Jaribu Herbs,,,,private,operational,09:00-18:00,,,,,,,,,,,,,,,,,,48836048,5,2017/05/20 05:19:45+00,110aef6c5e6a4d4a98a0146a51bf6aa9
,,580534889,way,18.75,hospital,hospital,AIC Litein,,,,,,,,,,,,,,,,,,,,,Chemitan Road,,Litein,84454721,2,2020/05/01 07:22:30+00,3adeb927d9cd4bd78ba222528a67badd
35.90507998,0.056006997,6808083481,node,9.375,clinic,,Ngubereti Health Center,,,,,,,,,,,,,,,,,,,,,,,,154285313,4,2024/07/23 01:48:33+00,00ab76683a804cd4be96a415b879f020
35.53203055,-0.300481547,2153160671,node,21.875,pharmacy,pharmacy,EMKIM CHEMIST,,Field survey,,private,open,,,,,,,,,,,,,,,,,,,120077680,4,2022/04/23 06:14:05+00,548455bd248e4350ac3298f057fe11f6
36.84029979,-1.229409906,5865540306,node,25,pharmacy,pharmacy,Goodlife Chemist Kiambu Road,,,,,,,,,,,yes,,,,,,,,,Shell,Kiambu Road,,Nairobi,62102649,1,2018/08/29 12:26:37+00,5e815588365c4f5a8370e5c868842370
35.74322216,0.485365545,5781471255,node,15.625,hospital,,Baringo County referral hospital Surgical Ward,,,,,,,,,,,yes,,,,,always,,,,,,,,75323357,3,2019/10/05 16:49:33+00,dd2871cc13394f61a6efb9f8e161e18e
39.56574593,-4.284791728,11937553064,node,9.375,clinic,,Ukunda Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,151909117,1,2024/05/27 16:41:54+00,1aaf24690f7f4274ad90cbac33c92b86
36.91353776,-1.220753747,12476036170,node,21.875,clinic,clinic,Lucin Medical Center,,,general,private,,,,,,,,no,,,,,,,,,,,,161031476,1,2025/01/05 18:13:01+00,e3ea9861edd24ae3b8ce9cd771a65df3
,,461130347,way,9.375,hospital,,Getontira Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,44588690,1,2016/12/22 11:36:42+00,497baee7e6484da38cc035ed3f3467af
,,1265579713,way,12.5,hospital,hospital,Aga Khan University Hospital,,,,,,,,,,,,,,,,,,,,,,,,163836048,2,2025/03/19 20:47:27+00,37a195c99d2a4014b31b2ab3d98d5604
34.74593276,-0.080834361,8214402712,node,15.625,pharmacy,,N/A,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,c93f6e504fb943c5b1ec4c7462ba07c8
34.75163823,-0.12209671,8191042263,node,15.625,clinic,,Nyalenda Health Center,,,,private,operational,,,,,,,,,,,,,,,,,,,132494993,2,2023/02/13 15:07:29+00,012de62dd7204dfb8142b52c117870af
36.79628164,-1.29410001,30210282,node,9.375,hospital,,Nairobi Women's Hospital,,,,,,,,,,,,,,,,,,,,,,,,145287986,3,2023/12/19 11:44:47+00,b5dd0a9d3a534607a52f40080cc609c0
36.86095087,-1.255943659,2373149871,node,18.75,hospital,,SINAI CHEMIST,,,,private,operational,08:00-20:00,,,,,,,,,,,,,,,,,,78425521,3,2019/12/15 09:56:25+00,fe52c5fd9906494d95fda3bce7e227e0
39.94291163,1.783256983,3689569333,node,9.375,clinic,,Wagalla Health Center,,,,,,,,,,,,,,,,,,,,,,,,33240419,1,2015/08/10 13:50:13+00,10e46007394b414ab86df3ea9b8aa0fb
,,963968602,way,9.375,hospital,,Bonmac Hospital,,,,,,,,,,,,,,,,,,,,,,,,142770327,2,2023/10/18 15:56:54+00,6c6fa177a7724800aade66ae604993c3
36.78251369,-1.307205283,698602291,node,18.75,hospital,,St.Perys Medical Clinic,,,,private,operational,Mo-Fr 07:00-19:00,,,,,,,,,,,,,,,,,,134812930,11,2023/04/12 11:38:38+00,79c45728937d4186acc02188aac2d857
39.5513698,-3.112200103,11290358697,node,25,clinic,,Jida Nursing Home,Private Clinical officer,KRCS2023,,private,operational,24-Jul,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,b5702be9bf254ecd975499c46a7fcafe
36.58342656,-1.120343073,5141192922,node,9.375,clinic,,Rwamburi Dispenserary,,,,,,,,,,,,,,,,,,,,,,,,52538073,2,2017/10/01 14:22:38+00,309314497fbd4b8e9a00a7c5081ae04a
36.77885927,-1.315513174,2452590954,node,9.375,pharmacy,,,,,,,,,,,,,yes,,,,,,,,,,,,,17763497,1,2013/09/10 09:19:11+00,a97d6549770f432d8528c030dcaea96f
36.88329569,-1.24781338,2405823289,node,9.375,clinic,,Joy Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,17201651,1,2013/08/03 09:20:18+00,3f1b78114c1d4f5e8be8321c7f5298e0
35.98165998,0.46925494,6807413169,node,15.625,clinic,,Cheplogoi Siri Medical Clinic,,,,,,,,,,,no,,,,,sometime,,,,,,,,154754163,2,2024/08/02 21:36:19+00,6dbc47ac90c34fc7873ec93793fe0427
36.79648649,-1.313384422,696526809,node,21.875,clinic,,Mary Medical Services,,,,private,operational,Mo-Fr 08:00-20:00,,,,,,,,,,,,,,,,,,134999002,8,2023/04/17 05:20:00+00,0078100e4ef246d7aeff20643b3e8083
36.84519164,-1.264111069,8100968218,node,15.625,pharmacy,,Afyw Chemist,,,,,,Mo-Su 09:00-10:00,,,,,,,,,,,,,,,Mathare Village 1,,,93865252,1,2020/11/10 13:29:27+00,e6386e3758d9431bb253da24198c0847
36.75282566,-1.288203341,8074036772,node,15.625,pharmacy,,Kaimosi,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,5bea184f424a44bd925e36f0329274b1
,,1079847620,way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,123821993,1,2022/07/19 19:32:55+00,3e25c051addd4299bd9251f118f09b7c
,,238681878,way,21.875,hospital,,Gertrude's Children Hospital,,,,,,,,,,,,,,,,,,,http://www.gerties.org/,34,Muthaiga Road,,Nairobi,154542133,4,2024/07/29 00:57:42+00,deeb9b939f3047b9b7105da3f7e1fb3f
,,797880629,way,12.5,hospital,hospital,Lare Health Center,,,,,,,,,,,,,,,,,,,,,,,,84328520,1,2020/04/29 10:06:37+00,1fa6f1e3259143d3a51bb08b6354df04
36.84972122,-1.313071023,1486028890,node,12.5,pharmacy,,Upendo Medical Clinic,,,,,,,,,,,no,,,,,,,,,,,,,9696478,1,2011/10/30 18:02:55+00,807e735a8ad8469aa993eb255ff36f08
35.12143322,1.237268276,6924413655,node,15.625,hospital,,Kapenguria County Referral Hospital,,,,,,,,,,,yes,,,,,often,,,,,,,,77093971,2,2019/11/14 20:32:41+00,01a1389f732a4f03bc3e03fc2bea97e3
36.8601064,-1.261812332,1038202656,node,9.375,pharmacy,,,,,,,,,,,,,Pharmacy,,,,,,,,,,,,,6658066,1,2010/12/14 12:59:22+00,529a991eeb4a40e7b1690b9431f8e9f0
36.94773769,-1.289953482,8420878123,node,21.875,hospital,hospital,GSU Training School,,,,,operational,Mo-Fr 08:00-17:00,0,,,,,,,,,,,,,,,,,131048569,3,2023/01/09 10:37:59+00,2d69163119d74f0d8b333f624cc36685
,,717528952,way,12.5,hospital,hospital,tunyai_dispencary,,,,,,,,,,,,,,,,,,,,,,,,73660860,1,2019/08/23 11:05:50+00,7f675053dacd4a0593639f3a58316100
34.78102167,-0.096525033,8190989660,node,15.625,clinic,,Roanne Deshon Medical Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,997ecb58b29e4399845ee42ec35fc86e
,,798301004,way,18.75,hospital,hospital,Shalom Hospital,,,,,,,,,,,,,,,,,,,,,Machakos-Kitui Road,,Machakos,84401231,1,2020/04/30 09:47:57+00,1b3a5ce5047b4ae5812b86583a89e108
37.80276616,0.014872388,9724227375,node,12.5,hospital,hospital,clinic,,,,,,,,,,,,,,,,,,,,,,,,120691781,1,2022/05/08 07:44:59+00,b2482f2e9a1f4692a1a1550c93ac6ec8
37.51276739,-1.866414766,7987009041,node,15.625,hospital,hospital,AIC Kalamba dispensary,,,general;maternity,,,,,,,,,,,,,,,,,,,,,159082203,2,2024/11/13 09:17:18+00,e1bb4113123c4c9283909ead33a51fcd
36.86128053,-1.26330255,8021829889,node,18.75,pharmacy,,Venus chemist,,,,,,Mo-Su 08:00-09:30,,,,,yes,,,,,,,,,,Mathare no 10,,,93741025,2,2020/11/08 14:03:46+00,b2e8f57c24a54857b780ff129aee62bc
38.12408876,-0.980241741,2877935387,node,9.375,hospital,,kanynga health centre,,,,,,,,,,,,,,,,,,,,,,,,28861958,2,2015/02/15 12:29:17+00,461e14a406c94be5baa2dd6d35ad0949
36.74531824,-1.286108368,8047604833,node,15.625,pharmacy,,Margjallean Pharmaceuticals,,,,private,operational,,,,,,,,,,,,,,,,,,,147644223,4,2024/02/19 10:45:42+00,98069b84967a4da5826e9522ae78e004
36.93544504,-0.423946143,12666295401,node,31.25,hospital,hospital,Outspan hospital,,,paediatric_surgery,,,,,,,emergency_department;laboratory;ultrasound;x_ray,,,,private,,,,,,,Aberdare Park Road,10101,Gĩakaibĩi,163638923,1,2025/03/15 07:31:07+00,c57d9e3497484753b8f8401a3e2640f7
40.20163734,-2.412147322,11645444603,node,25,hospital,,Ngao Sub County Hospital,MED SUPER,KRCS2023,,public,operational,24hrs,,,,,,,,,,,,,,,,,,147690185,1,2024/02/20 12:26:25+00,8f105e14a52d43c2807ad3c0b17ffc75
,,798272192,way,12.5,hospital,hospital,RAM hospital,,,,,,,,,,,,,,,,,,,,,,,,84394737,1,2020/04/30 08:26:44+00,108ac91d54c84844bd6e8ab7dbd73dfc
,,798351082,way,18.75,hospital,hospital,Kasarani Maternity & Nursing Home,,,,,,,,,,,,,,,,,,,,,Kasarani Mwiki Road,,Nairobi,84411584,1,2020/04/30 12:02:08+00,9d1f7f30bef441d2ab8182d42bcfb0aa
,,792448302,way,12.5,hospital,hospital,Fikiria Jamii Health Centre,,,,,,,,,,,,,,,,,,,,,,,,83634378,1,2020/04/16 08:16:52+00,03c9eed2726b47eea58b5982bd03896e
36.89229374,-1.246094419,3723146925,node,9.375,hospital,,legacy dispensing chemist,,,,,,,,,,,,,,,,,,,,,,,,65187818,2,2018/12/05 08:05:26+00,96137dc6affd49f1acefebdb090678fa
,,322153848,way,12.5,hospital,,Ndege Oriedo,,,,,,,,,,,,,yes,,,,,,,,,,,28650974,2,2015/02/06 12:35:28+00,3e3bea41a15548e7b53d336b2b9942d6
36.811774,-1.258860058,8416157317,node,28.125,clinic,clinic,Dr S N Karau & Associates Clinic,,,paediatrics,private,operational,Mo-Fr 08:00-17:00,0,,,,,,,,,,,,,,,,,99130607,1,2021/02/11 19:24:14+00,11e28de9d2be4d2493386d670f498af5
36.77618527,-1.308816704,7930787284,node,15.625,hospital,,Al Khair Health Centre,,,,cbo,operational,,,,,,,,,,,,,,,,,,,135608976,2,2023/05/02 10:09:37+00,6b1dba7d60504d6990dd3dd66394b141
